timestamp,question,answer,feedback_type,user_id
2025-08-13 15:06:46,전동휠체어 급여 조건,"전동휠체어 급여 조건급여 대상자 세부 인정 기준:- 지체/뇌병변장애: 평지에서 100m 이상 보행이 불가능하고, 팔의 맨손 근력검사 결과가 최대근력 3등급 이하인 경우- 심장장애: 운동부하 검사 결과 2~4 METs 미만 또는 평지보행이 불가능하며, 팔 근력이 3등급 이하인 경우- 호흡기장애: BODE Index 기준 8점 이상 또는 팔 근력이 3등급 이하인 경우공통 기준:- MMSE 인지검사: 24점 이상- MBI 일상생활동작검사: ""적합"" 판정- 운전면허 보유자 또는 조작 가능 판단 가능한 자처방 가능한 전문의:- 지체/뇌병변장애: 재활의학과, 정형외과, 신경외과, 신경과, 외과- 심장장애: 재활의학과, 내과(순환기분과), 흉부외과- 호흡기장애: 재활의학과, 내과(호흡기/알레르기분과), 흉부외과, 결핵과급여 절차 및 제출서류:1. 병원 진료 및 처방:   - 전문의 진료 후 전동휠체어 처방전 및 MMSE, MBI, 근력검사 결과지 발급2. 급여승인 신청:   - 보조기기 급여승인신청서, 처방전, 검사결과지 등을 국민건강보험공단에 제출하여 승인 신청3. 전동휠체어 구입:   - 공단 등록된 판매업소에서 구입   - 세금계산서 또는 카드 전표 수령 및 바코드 사진 확보4. 급여비 청구 및 환급:   - 급여비 지급청구서 제출 후 약 2~3주 후 공단으로부터 환급유의사항:- 급여결정 통보일로부터 6개월 이내 구입 시만 급여 가능- 내부기관 장애나 지체장애 중복 보유한 경우도 인정 가능⚠️  주의사항: 구체적인 정보는 제공된 자료를 참고하세요.📞  문의: 관련 기관에 확인해 주세요.",like,user_84uvhxut8_1755065059253
2025-08-13 15:10:35,오늘 떡볶이 어디 종류 먹을까?,"죄송합니다. 저는 노인복지용구 전문 상담 챗봇입니다. 복지용구 신청, 품목, 비용, 자격조건 등에 대해서만 답변할 수 있어요. 복지용구와 관련된 궁금한 점이 있으시면 언제든 물어보세요!",like,user_84uvhxut8_1755065059253
2025-08-13 15:23:43,보청기 급여조건,"제목: 보청기 급여조건 안내급여 조건 요약:보청기를 통해 급여를 받기 위해서는 다음과 같은 조건을 충족해야 합니다.1️⃣ 편측 급여 대상자:- 청각장애인으로, 보청기 사용이 일상생활에 도움이 된다고 이비인후과 전문의가 판단한 경우2️⃣ 양측 급여 대상자:- 15세 이하 청각장애인- 양측 난청이 80dB 미만- 양측 어음명료도가 50% 이상- 양측 순음청력역치 차이가 15dB 이하- 양측 어음명료도 차이가 20% 이하3️⃣ 제외 대상:- 의식이 명료하지 않거나 보청기 사용이 불가능하다고 전문의가 판단한 경우처방 가능한 전문의:- 청각장애: 이비인후과 전문의급여 절차 및 제출서류:1️⃣ 병원 진료 및 처방:- 이비인후과에서 보장구 처방전 및 청력검사 결과지 발급2️⃣ 보청기 구입:- 공단 등록 보청기 센터에서 구매- 다음 서류 수령:  - 세금계산서 또는 카드 전표  - 바코드 식별 가능한 보청기 사진  - 보청기 구매 표준계약서(보험급여용)  - 의료기기 판매업 신고증 사본 등3️⃣ 보청기 검수:- 보청기 착용 후 1개월 경과 후- 이비인후과에서 보조기기 검수확인서 발급 (별지 제23호 서식)- 검수 결과 청력 개선 효과 있다고 판단되면 급여 가능4️⃣ 급여비 청구:- 제출서류:  - 보조기기급여비 지급청구서 (별지 제21호 서식)  - 보조기기 처방전 (별지 제22호 서식)  - 보조기기 검수확인서 (별지 제23호 서식)  - 세금계산서 또는 카드 전표 (거래명세서 포함)  - 바코드 식별 가능한 보조기기 사진⚠️  주의사항: 처방전 발급일(급여결정 통보일)로부터 6개월 이내 구입한 제품만 급여 가능합니다.📞  문의: 구체적인 정보는 국민건강보험공단에 확인해 주세요.",like,user_dtruev9rr_1755066067050
2025-08-13 16:26:35,박종희가 누군지아냐?,"죄송합니다. 저는 노인복지용구 전문 상담 챗봇입니다. 복지용구 신청, 품목, 비용, 자격조건 등에 대해서만 답변할 수 있어요. 복지용구와 관련된 궁금한 점이 있으시면 언제든 물어보세요!",like,user_wmohwfa32_1755069907253
2025-08-13 16:26:37,보청기 급여조건,"제목: 보청기 급여조건급여 대상자 세부 인정 기준:• 편측: 청각장애인(청력장애 한정)으로, 보청기 사용이 일상생활에 도움이 된다고 이비인후과 전문의가 판단한 경우• 양측: 편측 급여 대상자 중 아래 조건을 모두 충족한 경우  - 15세 이하 청각장애인  - 양측 난청 (80dB 미만)  - 양측 어음명료도 ≥ 50%  - 양측 순음청력역치 차이 ≤ 15dB  - 양측 어음명료도 차이 ≤ 20%• 제외 대상: 의식이 명료하지 않거나 보청기 사용이 불가능하다고 전문의가 판단한 경우처방 가능한 전문의:• 청각장애: 이비인후과급여 절차 및 제출서류:1️⃣ 병원 진료 및 처방:   - 이비인후과에서 보장구 처방전 및 청력검사 결과지 발급2️⃣ 보청기 구입:   - 공단 등록 보청기 센터에서 구매   - 다음 서류 수령:     - 세금계산서 또는 카드 전표     - 바코드 식별 가능한 보청기 사진     - 보청기 구매 표준계약서(보험급여용)     - 의료기기 판매업 신고증 사본 등3️⃣ 보청기 검수:   - 보청기 착용 후 1개월 경과 후   - 이비인후과에서 보조기기 검수확인서 발급 (별지 제23호 서식)   - 검수 결과 청력 개선 효과 있다고 판단되면 급여 가능4️⃣ 급여비 청구:   - 제출서류:     - 보조기기급여비 지급청구서 (별지 제21호 서식)     - 보조기기 처방전 (별지 제22호 서식)     - 보조기기 검수확인서 (별지 제23호 서식)     - 세금계산서 또는 카드 전표 (거래명세서 포함)     - 바코드 식별 가능한 보조기기 사진⚠️  주의사항: 처방전 발급일(급여결정 통보일)로부터 6개월 이내 구입한 제품만 급여 가능📞  문의: 구체적인 정보는 국민건강보험공단에 확인해 주세요.",like,user_wmohwfa32_1755069907253
2025-08-14 17:41:04,장기요양 본인부담금 감경적용기준에서 지역가입자 1명은 얼마이하야?,"죄송합니다. 저는 노인복지용구 전문 상담 챗봇입니다. 복지용구 신청, 품목, 비용, 자격조건 등에 대해서만 답변할 수 있어요. 복지용구와 관련된 궁금한 점이 있으시면 언제든 물어보세요!",dislike,user_sqxpw3i7j_1755160672446
2025-08-14 17:41:05,장기요양 본인부담금 감경적용기준에서 지역가입자 1명은 얼마이하야?,"죄송합니다. 저는 노인복지용구 전문 상담 챗봇입니다. 복지용구 신청, 품목, 비용, 자격조건 등에 대해서만 답변할 수 있어요. 복지용구와 관련된 궁금한 점이 있으시면 언제든 물어보세요!",like,user_sqxpw3i7j_1755160672446
2025-08-18 13:20:32,노인요양시설 요양보호사 초과 배치 한시 가산이 변경되었나요?,"제목노인요양시설 요양보호사 초과 배치 한시 가산 변경 안내변경 사항:노인요양시설의 요양보호사 초과 배치 한시 가산이 변경되었습니다. 2025년부터는 모든 노인요양시설에서 요양보호사 인력 추가 배치 가산점수가 산정되지 않습니다. 이는 노인복지법 시행규칙 개정에 따른 조치입니다.요양보호사 배치 기준:• 기존 배치 기준: 입소자 2.3명당 요양보호사 1명• 변경된 배치 기준: 입소자 2.1명당 요양보호사 1명주의사항:⚠️  2025년부터는 요양보호사 인력 추가 배치 가산점수가 적용되지 않으니, 시설 운영 시 이 점을 반드시 유의하시기 바랍니다.문의:📞 구체적인 사항은 관련 기관에 문의해 주세요.",dislike,user_4z36mom8p_1755490710990
2025-08-18 14:18:25,신규 급여결정신청 진행절차 어떻게 진행되는지,"제목: 신규 급여결정신청 진행절차 안내신청 접수:- 기간: 2025년 3월 13일(목)부터 3월 19일(수)까지, 총 7일간 진행됩니다.- 방법: 노인장기요양보험 홈페이지를 통해 온라인으로 신청하실 수 있습니다.제품 서류심사:- 기간: 3월부터 4월까지 진행됩니다.- 내용: 유통 및 제조 실적, 규격 충족 입증서류 등의 제출서류를 검토합니다.- 보완 요청: 심사 결과 보완 요청을 받은 경우, 통보받은 날로부터 7일 이내에 보완하여 제출해야 합니다. 최종 서류가 '적합'으로 판정된 제품만 제품심사를 받게 됩니다.가격 서류심사:- 기간: 4월부터 5월까지 진행됩니다.- 내용: 재료비 등 가격 산출 내역과 제조 공정을 검토 및 확인합니다.- 보완 요청: 심사 결과 보완 요청을 받은 경우, 통보받은 날로부터 7일 이내에 보완하여 제출해야 합니다.제품심사:- 기간: 5월부터 6월까지 진행됩니다.- 내용: 제품 선정 심사 평가 방법 및 평가표에 따라 급여 적절성, 안전성, 기능성, 편의성 등을 심사합니다.- 보완 요청: 심사 결과 보완 요청을 받은 경우, 통보받은 날로부터 10일 이내에 보완하여 제출해야 합니다.가격협의:- 기간: 6월에 진행됩니다.- 대상: 제품심사 결과 '적합' 판정을 받은 제품만 가격협의 대상으로 선정됩니다.- 기준: 공급업체 판매 희망 가격, 공단 산출 가격 및 시장 조사 가격 중 최저 가격을 기준으로 협의합니다.복지용구 급여평가위원회:- 기간: 7월에 진행됩니다.- 내용: 급여 적정성, 비용 효과성 등 신청 제품의 급여 인정 여부 및 적정 가격을 심의 및 의결합니다.- 결과 통보: 신청일로부터 120일 이내에 급여 결정 신청 결과를 통보합니다.장기요양위원회 및 보건복지부 장관 고시:- 내용: 장기요양위원회의 최종 심의를 거쳐 보건복지부 장관이 고시합니다.- 결정: 장기요양위원회 심의 결과에 따라 급여 인정 여부가 최종 결정됩니다.⚠️  주의사항: 구체적인 정보는 제공된 자료를 참고하세요.📞  문의: 관련 기관에 확인해 주세요.",dislike,user_p4naubrq8_1755493639575
2025-08-18 16:47:29,8월 신규 급여결정신청 진행절차,"제목2025년 하반기 복지용구 신규 급여결정신청 진행절차 안내신청 접수:• 신청기간: 2025년 8월 18일(월)부터 8월 22일(금)까지• 신청방법: 온라인(노인장기요양보험 홈페이지) 신청 및 등기우편(USB) 접수⚠️  주의사항: 등기우편(USB) 접수는 마감일인 2025년 8월 22일(금)까지 등기 발송분만 인정됩니다.서류 심사:• 제품 서류심사 (8~9월): 유통·제조(수입) 실적, 규격 충족 입증서류 등 제출서류의 적정성 검토• 가격 서류심사 (8~11월): 재료비, 매입원가 등 가격산출내역 검토 및 제조공정 검토·확인⚠️  주의사항: 심사결과 보완요청을 받은 경우, 통보일로부터 7일 이내 보완·제출해야 합니다.제품 심사:• 기간 (10~11월): 제품선정 심사 평가방법 및 평가표에 따라 급여 적정성, 안전성, 기능성, 편의성 등 제품(견본품) 심사⚠️  주의사항: 심사결과 보완요청을 받은 경우, 통보일로부터 10일 이내 보완·제출해야 합니다.가격 협의:• 기간 (11월): 제품심사 결과 ‘적합’ 판정 제품만 가격협의 대상으로 선정• 기준: 공급업체 판매희망가격, 공단산출가격 및 시장조사가격 중 최저가격을 기준으로 협의복지용구 급여평가위원회:• 기간 (12월): 급여 적정성, 비용효과성 등 신청 품목·제품의 급여인정 여부 및 적정가격 심의·의결• 결과 통보: 신청일로부터 120일 이내 급여결정신청 결과 통보장기요양위원회 및 보건복지부 장관 고시:• 장기요양위원회 최종심의를 거쳐 보건복지부 장관이 고시합니다.⚠️  주의사항: 장기요양위원회 심의결과에 따라 급여인정 여부가 최종 결정됩니다.📞  문의: 구체적인 정보는 국민건강보험공단에 문의해 주세요.",like,user_42lncqj14_1755502171231
2025-08-18 16:48:01,신규 급여결정신청 진행절차,"제목: 신규 급여결정신청 진행절차섹션명: 신청 및 접수• 신청 기간: 2025년 8월 18일(월)부터 8월 22일(금)까지• 신청 방법: 온라인(노인장기요양보험 홈페이지) 신청 및 등기우편(USB) 제출⚠️  주의사항: 등기우편(USB) 접수는 마감일(2025년 8월 22일)까지 등기 발송분만 인정됩니다.섹션명: 서류심사• 제품 서류심사: 8월부터 9월까지 진행되며, 유통‧제조(수입) 실적, 규격 충족 입증서류 등 제출서류의 적정성을 검토합니다.• 가격 서류심사: 8월부터 11월까지 진행되며, 재료비, 매입원가 등 가격산출내역 검토 및 제조공정 검토‧확인을 합니다.✅  보완 요청 시: 통보일로부터 7일 이내에 보완‧제출해야 합니다.섹션명: 제품심사• 심사 기간: 10월부터 11월까지• 심사 내용: 제품선정 심사 평가방법 및 평가표에 따라 급여 적정성, 안전성, 기능성, 편의성 등 제품(견본품) 심사를 진행합니다.✅  보완 요청 시: 통보일로부터 10일 이내에 보완‧제출해야 합니다.섹션명: 가격협의• 협의 기간: 11월• 협의 대상: 제품심사 결과 ‘적합’ 판정 제품만 가격협의 대상으로 선정됩니다.• 협의 기준: 공급업체 판매희망가격, 공단산출가격 및 시장조사가격 중 최저가격을 기준으로 협의합니다.섹션명: 복지용구 급여평가위원회• 평가 기간: 12월• 평가 내용: 급여 적정성, 비용효과성 등 신청 품목·제품의 급여인정 여부 및 적정가격을 심의‧의결합니다.• 결과 통보: 신청일로부터 120일 이내에 급여결정신청 결과를 통보합니다.섹션명: 장기요양위원회 및 보건복지부 장관 고시• 최종 심의: 장기요양위원회 최종심의를 거쳐 보건복지부 장관이 고시합니다.⚠️  주의사항: 장기요양위원회 심의결과에 따라 급여인정 여부가 최종 결정됩니다.📞  문의: 구체적인 정보는 국민건강보험공단에 문의해 주세요.",like,user_42lncqj14_1755502171231
2025-08-18 17:27:18,25년도 6월까지 한시 가산을 3회 적용받았습니다. 7월부터 12월까지 6회를 추가로 적용 받을 수 있나요?,"제목: 한시 가산 적용 가능 여부한시 가산 적용:✅  최대 적용 횟수: 한시 가산은 연간 6개월(6회)의 한도 내에서 적용 가능합니다.✅  기적용 횟수 제외: 이미 6월까지 3회의 한시 가산을 적용받으셨다면, 7월부터 12월까지는 최대 3회까지 추가로 적용받을 수 있습니다.⚠️  주의사항: 한시 가산 조건을 충족해야 추가 적용이 가능합니다. 구체적인 조건은 관련 기관에 문의하시기 바랍니다.📞  문의: 더 자세한 정보가 필요하시면 관련 기관에 확인해 주세요.",like,user_c1r8t9uds_1755504485242
2025-08-18 17:27:19,25년도 6월까지 한시 가산을 3회 적용받았습니다. 7월부터 12월까지 6회를 추가로 적용 받을 수 있나요?,"죄송합니다. 저는 노인복지용구 전문 상담 챗봇입니다. 복지용구 신청, 품목, 비용, 자격조건 등에 대해서만 답변할 수 있어요. 복지용구와 관련된 궁금한 점이 있으시면 언제든 물어보세요!",dislike,user_c1r8t9uds_1755504485242
2025-08-19 13:48:55,25년도 6월까지 한시 가산을 3회 적용받았습니다. 7월부터 12월까지 6회를 추가로 적용 받을 수 있나요?,"죄송합니다. 저는 노인복지용구 전문 상담 챗봇입니다. 복지용구 신청, 품목, 비용, 자격조건 등에 대해서만 답변할 수 있어요. 복지용구와 관련된 궁금한 점이 있으시면 언제든 물어보세요!",dislike,user_p5odh591r_1755577993759
2025-08-19 13:49:14,25년도 6월까지 한시 가산을 3회 적용받았습니다. 7월부터 12월까지 6회를 추가로 적용 받을 수 있나요?,"제목: 한시 가산 적용 가능 여부한시 가산 적용 가능 횟수:✅  최대 적용 횟수: 연간 6회까지 가능합니다.✅  기적용 횟수: 이미 3회 적용받으셨다면, 남은 3회를 추가로 적용받을 수 있습니다.주의사항:⚠️  한시 가산 조건 충족 시: 7월부터 12월까지 한시 가산 조건을 충족하실 경우에만 추가 적용이 가능합니다.문의:📞  관련 기관에 확인해 주세요. 구체적인 상황에 따라 다를 수 있으니, 정확한 정보를 위해 관련 기관에 문의하시기 바랍니다.",like,user_p5odh591r_1755577993759
2025-08-19 14:09:23,배우자 출산휴가 사용 시 근무시간 인정일수가 확대되었나요?,"제목배우자 출산휴가 사용 시 근무시간 인정일수섹션명:배우자 출산휴가:✅  최신 정보: 배우자의 출산휴가는 출산일로부터 90일 이내에 사용해야 하며, 10일 동안 사용할 수 있습니다. 이 휴가는 1회에 한정하여 나누어 사용할 수 있습니다.⚠️  주의사항: 배우자 출산휴가 사용 시 근무시간 인정일수에 대한 구체적인 확대 정보는 제공된 자료에 명시되어 있지 않습니다. 확실하지 않으니 공단에 문의해 주세요.📞  문의: 관련 기관에 확인해 주세요.",dislike,user_p5odh591r_1755577993759
2025-08-19 15:23:24,배우자 출산휴가 사용 시 근무시간 인정일수가 확대되었나요?,"제목: 배우자 출산휴가 사용 시 근무시간 인정일수배우자 출산휴가:✅  출산휴가 기간: 배우자의 출산휴가는 10일입니다. 이 휴가는 출산일로부터 90일 이내에 사용해야 하며, 1회에 한정하여 나누어 사용할 수 있습니다.⚠️  주의사항: 출산휴가를 사용하는 동안 근무시간 인정일수에 대한 구체적인 확대 정보는 제공된 자료에 포함되어 있지 않습니다. 따라서, 확실하지 않으니 공단에 문의해 주세요.📞  문의: 관련 기관에 확인해 주세요.",dislike,user_p5odh591r_1755577993759
2025-08-19 15:43:05,배우자 출산휴가 사용 시 근무시간 인정일수가 확대되었나요?,"제목: 배우자 출산휴가 사용 시 근무시간 인정일수배우자 출산휴가:✅  최신 정보: 배우자 출산휴가는 20일로, 출산일로부터 120일 이내에 사용하실 수 있습니다. 이 휴가는 3회에 한정하여 나누어 사용할 수 있습니다.⚠️  주의사항: 배우자 출산휴가 사용 시 근무시간 인정일수에 대한 추가적인 확대 정보는 제공된 자료에 명시되어 있지 않습니다. 따라서, 확실하지 않으니 공단에 문의해 주세요.📞  문의: 관련 기관에 확인해 주세요.",like,user_2rbvyx503_1755585751509
2025-08-19 16:08:52,복지용구 신규 급여결정신청 진행절차 알려줘,"제목: 복지용구 신규 급여결정신청 진행절차신청 접수:• 기간: 2025년 8월 18일(월)부터 8월 22일(금)까지• 방법: 온라인 신청(노인장기요양보험 홈페이지) 및 등기우편(USB) 제출⚠️  주의사항: 등기우편 접수는 마감일인 2025년 8월 22일(금)까지 등기 발송분만 인정됩니다.서류 심사:• 기간: 8월부터 9월까지• 내용: 유통‧제조(수입) 실적, 규격 충족 입증서류 등 제출서류의 적정성 검토• 보완 요청: 심사결과 보완 요청을 받은 경우, 통보일로부터 7일 이내 보완‧제출해야 합니다.가격 서류 심사:• 기간: 8월부터 11월까지• 내용: 재료비, 매입원가 등 가격산출내역 검토 및 제조공정 검토‧확인• 보완 요청: 심사결과 보완 요청을 받은 경우, 통보일로부터 7일 이내 보완‧제출해야 합니다.제품 심사:• 기간: 10월부터 11월까지• 내용: 급여 적정성, 안전성, 기능성, 편의성 등 제품(견본품) 심사• 보완 요청: 심사결과 보완 요청을 받은 경우, 통보일로부터 10일 이내 보완‧제출해야 합니다.가격 협의:• 기간: 11월• 대상: 제품심사 결과 ‘적합’ 판정 제품만 가격협의 대상으로 선정• 기준: 공급업체 판매희망가격, 공단산출가격 및 시장조사가격 중 최저가격을 기준으로 협의복지용구 급여평가위원회:• 기간: 12월• 내용: 급여 적정성, 비용효과성 등 신청 품목·제품의 급여인정 여부 및 적정가격 심의‧의결• 결과 통보: 신청일로부터 120일 이내 급여결정신청 결과 통보장기요양위원회 및 보건복지부 장관 고시:• 내용: 장기요양위원회 최종심의를 거쳐 보건복지부 장관이 고시⚠️  주의사항: 장기요양위원회 심의결과에 따라 급여인정 여부가 최종 결정됩니다.📞  문의: 구체적인 정보는 공고문을 참조하시거나 관련 기관에 문의해 주세요.",like,user_ktgt2fn67_1755587283568
2025-08-19 16:20:25,급여비용 본인부담률 알려주라,"제목급여비용 본인부담률 안내본인부담률:✅  2025년도 기준: 급여비용이 전년도 대비 평균 3.93% 인상되었습니다. 이에 따라 본인부담금도 인상될 수 있습니다.✅  자동 산출: 장기요양급여비용으로 계산한 본인부담금은 자동으로 산출됩니다. 따라서, 별도의 계산 없이도 본인부담금을 확인하실 수 있습니다.⚠️  주의사항: 본인부담금은 개인의 상황에 따라 달라질 수 있으므로, 구체적인 금액은 관련 기관에 문의하시기 바랍니다.📞  문의: 본인부담금에 대한 자세한 사항은 공단에 문의해 주세요.참고사항:• 급여비용 인상: 2025년도에는 급여비용이 평균 3.93% 인상되었습니다. 이는 본인부담금에도 영향을 미칠 수 있습니다.• 급여비용 산정: 급여비용은 구입가와 인건비 지출비율 등을 고려하여 산정됩니다.어르신께서 이해하시기 쉽게 설명드렸습니다. 추가로 궁금한 점이 있으시면 언제든지 문의해 주세요.",dislike,user_2g6jc17eu_1755587973383
2025-08-19 16:23:28,급여비용 본인부담률 알려주라,"제목: 급여비용 본인부담률 안내본인부담률:✅  2025년도 급여비용 인상: 전년도 대비 평균 3.93% 인상되었습니다. 이는 노인요양시설, 공생, 주·야간, 단기보호 등 다양한 급여유형에 적용됩니다.✅  본인부담금 자동 산출: 장기요양급여비용으로 계산한 본인부담금이 자동으로 산출됩니다. 따라서, 별도의 계산 없이도 본인부담금을 확인하실 수 있습니다.⚠️  주의사항: 급여비용의 인상에 따라 본인부담금도 변동될 수 있으니, 구체적인 금액은 관련 기관에 문의하시기 바랍니다.📞  문의: 본인부담금에 대한 자세한 사항은 공단에 문의해 주세요. 확실하지 않은 부분은 직접 확인하시는 것이 좋습니다.참고사항:• 급여비용 구입가: 일부 항목의 구입가는 31,000원 또는 30,400원으로 현행과 동일합니다.• 인건비 지출비율 산정 제외: 인건비 지출비율 산정에서 제외되는 급여비용이 자동으로 산출됩니다.어르신께서 이해하시기 쉽게 설명드렸습니다. 추가로 궁금한 점이 있으시면 언제든지 문의해 주세요.",dislike,user_kpdhcgncf_1755588045193
2025-08-19 16:23:30,급여 대상 품목 알려줘,"제목: 복지용구 급여 대상 품목 안내섹션명: 최신 급여 대상 품목✅  욕창예방매트리스: 총 28개 제품이 있으며, 사용 가능 기간은 3년입니다.섹션명: 급여 제외 품목⚠️  급여 제외 품목: 총 39개 제품이 있으며, 10개 품목이 포함됩니다.섹션명: 참고사항• 환율 변동에 따른 가격 조정: 복지용구 수입상품의 경우, 구입 방식에 따라 환율 등급별 조정률 표에 따라 가격이 조정됩니다.• 급여비용 산정 방법: 급여비용은 고시된 기준에 따라 산정됩니다.📞  문의: 구체적인 정보나 추가적인 문의 사항은 관련 기관에 확인해 주세요.주의: 최신 정보는 2024년 11월 19일 개정된 내용을 기준으로 하며, 이전 정보는 참고용으로 제공됩니다. 확실하지 않은 내용은 공단에 문의해 주세요.",dislike,user_kpdhcgncf_1755588045193
2025-08-19 16:29:26,복지용구 신규 급여결정신청 진행절차 알려줘,"제목: 복지용구 신규 급여결정신청 진행절차신청 접수:• 기간: 2025년 8월 18일(월)부터 8월 22일(금)까지• 방법: 온라인(노인장기요양보험 홈페이지) 신청 및 등기우편(USB) 제출⚠️  주의사항: 등기우편(USB) 접수는 마감일인 2025년 8월 22일(금)까지 등기 발송분만 인정됩니다.제품 서류심사:• 기간: 8월부터 9월까지• 내용: 유통‧제조(수입) 실적, 규격 충족 입증서류 등 제출서류의 적정성 검토✅  보완 요청 시: 통보일로부터 7일 이내 보완‧제출해야 합니다.가격 서류심사:• 기간: 8월부터 11월까지• 내용: 재료비, 매입원가 등 가격산출내역 검토 및 제조공정 검토‧확인✅  보완 요청 시: 통보일로부터 7일 이내 보완‧제출해야 합니다.제품심사:• 기간: 10월부터 11월까지• 내용: 급여 적정성, 안전성, 기능성, 편의성 등 제품(견본품) 심사✅  보완 요청 시: 통보일로부터 10일 이내 보완‧제출해야 합니다.가격협의:• 기간: 11월• 대상: 제품심사 결과 ‘적합’ 판정 제품만 가격협의 대상으로 선정• 기준: 공급업체 판매희망가격, 공단산출가격 및 시장조사가격 중 최저가격을 기준으로 협의복지용구 급여평가위원회:• 기간: 12월• 내용: 급여 적정성, 비용효과성 등 신청 품목·제품의 급여인정 여부 및 적정가격 심의‧의결• 결과 통보: 신청일로부터 120일 이내 급여결정신청 결과 통보장기요양위원회 및 보건복지부 장관 고시:• 내용: 장기요양위원회 최종심의 거쳐 보건복지부 장관 고시⚠️  주의사항: 장기요양위원회 심의결과에 따라 급여인정 여부가 최종 결정됩니다.📞  문의: 구체적인 정보는 공고문을 참조하시거나 관련 기관에 문의해 주세요.",like,user_x5v6fyywx_1755588392250
2025-08-19 16:32:51,전동휠체어 급여조건 알려줘,"제목: 전동휠체어 급여조건 안내급여 조건 요약:✅  지체/뇌병변장애: 평지에서 100m 이상 보행이 불가능하고, 팔의 맨손 근력검사 결과가 최대근력 3등급 이하인 경우✅  심장장애: 운동부하 검사 결과 2~4 METs 미만이거나 평지보행이 불가능하며, 팔 근력이 3등급 이하인 경우✅  호흡기장애: BODE Index 기준 8점 이상이거나 팔 근력이 3등급 이하인 경우공통 기준:✅  MMSE 인지검사: 24점 이상✅  MBI 일상생활동작검사: ""적합"" 판정✅  운전면허 보유자 또는 조작 가능 판단이 가능한 자처방 가능한 전문의:- 지체/뇌병변장애: 재활의학과, 정형외과, 신경외과, 신경과, 외과- 심장장애: 재활의학과, 내과(순환기분과), 흉부외과- 호흡기장애: 재활의학과, 내과(호흡기/알레르기분과), 흉부외과, 결핵과⚠️  주의사항: 구체적인 정보는 제공된 자료를 참고하세요.📞  문의: 관련 기관에 확인해 주세요.",like,user_whflc9899_1755588575862
2025-08-19 16:32:52,복지용구 급여 대여할때 본인은 얼마나 부담해,"제목: 복지용구 대여 시 본인 부담금 안내본인부담률:• 복지용구를 대여할 때 본인 부담률은 20%입니다. 이는 대여 품목에 따라 다를 수 있으니, 구체적인 금액은 복지용구 사업소에서 확인하시는 것이 좋습니다.환급 안내:• 복지용구 대여료는 일 단위로 계산되어, 이용 기간에 따라 정확하게 환급됩니다.⚠️  주의사항: 등급 신청일이 아닌, 등급 “인정일” 기준으로 환급이 가능합니다. 환급을 받기 위해서는 반드시 등급 인정 통보 후 구입 또는 대여 시점과 내역을 공단에 제출해야 합니다.문의:📞 구체적인 정보는 복지용구 사업소에 문의하시거나 관련 기관에 확인해 주세요.",dislike,user_whflc9899_1755588575862
